position accuracy,pose accuracy,position loss,pose loss,loss, running_loss
0.000,0.040,1.396,4.459,5.855, 5.72728288269043
0.000,0.085,0.864,4.366,0.872
0.000,0.000,1.154,6.259,1.235
0.000,0.031,0.759,4.664,5.423, 5.160383436203003
0.000,0.077,0.845,4.393,0.873
0.000,0.000,1.221,6.099,1.220
0.000,0.050,0.843,4.240,5.084, 5.137290287017822
0.000,0.069,0.998,4.369,0.894
0.000,0.000,1.417,6.094,1.252
0.000,0.044,0.798,4.209,5.007, 5.118736442565918
0.000,0.025,0.819,4.463,0.880
0.000,0.000,1.641,6.137,1.296
0.000,0.054,0.793,4.175,4.968, 5.117613029479981
0.000,0.098,0.804,4.308,0.852
0.000,0.000,1.777,6.132,1.318
0.000,0.062,0.836,4.306,5.142, 5.107883560180664
0.000,0.073,0.964,4.350,0.886
0.000,0.000,1.279,6.177,1.243
0.000,0.044,0.743,4.161,4.904, 5.1023178386688235
0.002,0.083,0.856,4.371,0.871
0.000,0.000,0.933,6.184,1.186
0.000,0.067,0.790,4.338,5.129, 5.105643348693848
0.000,0.092,0.821,4.293,0.852
0.000,0.000,1.349,6.149,1.250
0.000,0.054,0.774,4.378,5.152, 5.098110971450805
0.000,0.042,0.870,4.396,0.878
0.000,0.000,1.699,6.099,1.300
0.002,0.056,0.806,4.348,5.154, 5.103006647109986
0.000,0.054,0.856,4.454,0.885
0.000,0.000,1.419,6.126,1.258
0.000,0.048,0.784,4.508,5.292, 5.09208144569397
0.000,0.021,0.920,4.487,0.901
0.000,0.000,1.931,6.103,1.339
0.002,0.048,0.768,4.445,5.213, 5.069494697570801
0.000,0.088,0.819,4.413,0.872
0.000,0.000,1.638,6.122,1.293
0.002,0.073,0.815,4.029,4.843, 5.056201858520508
0.000,0.027,0.789,4.462,0.875
0.000,0.000,0.964,6.187,1.192
0.002,0.058,0.792,4.091,4.884, 5.052725502014161
0.000,0.058,0.883,4.387,0.878
0.000,0.000,1.961,6.224,1.364
0.000,0.021,0.789,4.592,5.381, 5.027792459487915
0.000,0.079,0.815,4.335,0.858
0.000,0.000,1.962,6.268,1.372
0.000,0.031,0.760,4.317,5.077, 5.013746402740479
0.002,0.035,0.859,4.438,0.883
0.000,0.000,2.300,6.133,1.405
0.000,0.031,0.774,4.508,5.282, 4.96995654296875
0.000,0.037,0.853,4.524,0.896
0.000,0.000,1.531,6.281,1.302
0.000,0.038,0.724,4.377,5.100, 4.979282623291016
0.000,0.033,0.788,4.426,0.869
0.000,0.000,1.702,6.232,1.322
0.000,0.029,0.787,4.163,4.950, 4.930515342712402
0.000,0.029,0.917,4.449,0.894
0.000,0.000,2.415,6.260,1.446
0.000,0.031,0.753,4.244,4.998, 4.918006071090698
0.000,0.019,0.810,4.580,0.898
0.000,0.000,2.426,6.322,1.458
0.000,0.023,0.705,3.924,4.629, 4.889999582290649
0.000,0.015,0.803,4.519,0.887
0.000,0.000,0.791,6.175,1.161
0.000,0.040,0.740,3.895,4.634, 4.889148336410522
0.000,0.027,0.938,4.479,0.903
0.000,0.000,1.466,6.156,1.270
0.000,0.021,0.711,4.376,5.087, 4.828382221221924
0.000,0.021,0.812,4.482,0.882
0.000,0.000,1.683,6.196,1.313
0.000,0.023,0.739,4.013,4.752, 4.849182962417602
0.000,0.021,0.836,4.592,0.905
0.000,0.000,1.491,6.809,1.383
0.002,0.025,0.811,3.931,4.741, 4.7774763145446775
0.000,0.010,0.826,4.758,0.931
0.000,0.000,2.191,6.202,1.399
0.000,0.025,0.776,4.057,4.833, 4.7720088806152345
0.000,0.023,0.790,4.599,0.898
0.000,0.000,1.653,6.515,1.361
0.000,0.019,0.759,4.003,4.762, 4.757749710083008
0.000,0.019,0.890,4.607,0.916
0.000,0.000,2.334,6.239,1.429
0.000,0.019,0.743,3.567,4.310, 4.71215666770935
0.000,0.013,0.790,4.644,0.906
0.000,0.000,1.370,6.250,1.270
0.000,0.017,0.780,3.557,4.337, 4.674095762252808
0.000,0.010,0.810,4.803,0.936
0.000,0.000,1.962,6.529,1.415
0.000,0.021,0.736,3.866,4.602, 4.61548556137085
0.000,0.004,0.831,4.839,0.945
0.000,0.000,1.852,6.357,1.368
0.000,0.033,0.755,3.802,4.556, 4.634581855773925
0.000,0.025,0.902,4.815,0.953
0.000,0.000,2.291,6.163,1.409
0.000,0.035,0.706,3.886,4.592, 4.581537673950195
0.002,0.010,0.958,4.896,0.976
0.000,0.000,1.696,6.412,1.351
0.000,0.015,0.717,3.757,4.474, 4.583843601226807
