position accuracy,pose accuracy,position loss,pose loss,loss, running_loss
0.000,0.037,1.391,4.459,5.850, 5.723681436538696
0.000,0.085,0.838,4.357,0.866
0.000,0.000,1.098,6.192,1.215
0.000,0.038,0.759,4.626,5.385, 5.125273410797119
0.000,0.062,0.868,4.439,0.885
0.000,0.000,1.333,6.096,1.238
0.000,0.048,0.815,4.175,4.990, 5.042309640884399
0.000,0.056,1.013,4.416,0.905
0.000,0.000,1.744,6.091,1.306
0.000,0.033,0.775,4.144,4.919, 4.9716552639007565
0.000,0.017,0.819,4.588,0.901
0.000,0.000,2.565,6.245,1.468
0.000,0.027,0.746,4.055,4.801, 4.882801418304443
0.000,0.033,0.913,4.443,0.893
0.000,0.000,1.857,6.260,1.353
0.000,0.017,0.756,4.099,4.855, 4.774812906265259
0.000,0.031,0.885,4.498,0.897
0.000,0.000,1.838,6.331,1.362
0.000,0.021,0.688,3.808,4.496, 4.660217180252075
0.000,0.012,1.027,4.831,0.976
0.000,0.000,2.866,6.600,1.578
0.002,0.013,0.693,3.920,4.614, 4.521554420471191
0.000,0.027,0.840,4.706,0.924
0.000,0.004,2.495,7.641,1.689
0.000,0.017,0.709,3.683,4.392, 4.386552089691162
0.002,0.004,1.232,5.243,1.079
0.000,0.000,2.306,6.909,1.536
0.002,0.008,0.686,3.534,4.219, 4.277141035079956
0.000,0.008,1.016,4.937,0.992
0.000,0.000,3.562,6.160,1.620
0.002,0.012,0.671,3.645,4.316, 4.072071104049683
0.000,0.002,1.186,5.505,1.115
0.000,0.000,4.016,7.289,1.884
0.000,0.017,0.634,3.276,3.911, 3.940778512954712
0.000,0.017,1.088,5.132,1.037
0.000,0.000,2.404,6.451,1.476
0.000,0.012,0.675,2.880,3.555, 3.774658411026001
0.000,0.000,1.230,6.166,1.233
0.000,0.000,2.959,7.544,1.750
0.002,0.008,0.598,2.781,3.380, 3.5557803363800047
0.000,0.008,1.276,5.229,1.084
0.000,0.000,4.162,6.774,1.823
0.000,0.015,0.647,2.899,3.546, 3.4104538116455076
0.000,0.004,1.085,5.213,1.050
0.000,0.000,2.927,6.435,1.560
0.002,0.004,0.612,2.872,3.484, 3.3436448879241945
0.000,0.008,1.073,5.594,1.111
0.000,0.000,3.674,6.142,1.636
0.000,0.010,0.603,2.715,3.318, 3.1546253852844237
0.000,0.004,0.913,5.653,1.094
0.000,0.000,2.152,6.820,1.495
0.002,0.008,0.564,2.422,2.986, 3.0246667137145997
0.002,0.002,1.046,6.184,1.205
0.000,0.000,2.157,6.391,1.425
0.000,0.013,0.596,2.383,2.978, 2.911284965515137
0.000,0.004,1.481,6.260,1.290
0.000,0.000,3.996,7.068,1.844
0.002,0.013,0.581,2.207,2.788, 2.784683868408203
0.000,0.008,1.103,5.646,1.125
0.000,0.000,2.404,6.443,1.475
0.000,0.008,0.502,1.995,2.497, 2.7001248197555543
0.000,0.006,1.011,6.244,1.209
0.000,0.000,3.501,6.892,1.732
0.000,0.010,0.544,1.883,2.427, 2.6168505153656008
0.000,0.002,1.218,6.036,1.209
0.000,0.000,3.262,7.449,1.785
0.002,0.013,0.517,2.045,2.562, 2.5589077491760253
0.000,0.004,1.066,6.552,1.270
0.000,0.010,5.804,7.411,2.203
0.000,0.017,0.523,1.942,2.465, 2.446714732170105
0.000,0.002,1.216,6.191,1.235
0.000,0.000,4.335,6.379,1.786
0.002,0.008,0.563,1.794,2.357, 2.3703540563583374
0.000,0.006,1.334,6.153,1.248
0.000,0.000,4.115,6.863,1.830
0.000,0.013,0.535,1.808,2.343, 2.304243126869202
0.000,0.008,1.008,5.592,1.100
0.000,0.000,2.581,6.458,1.507
0.002,0.010,0.522,1.807,2.329, 2.3103011541366576
0.000,0.006,1.013,5.722,1.123
0.000,0.000,5.495,7.844,2.223
0.004,0.013,0.523,1.590,2.113, 2.2016269063949583
0.000,0.010,0.954,5.574,1.088
0.000,0.000,4.808,9.068,2.313
0.000,0.017,0.517,1.505,2.021, 2.122155511856079
0.000,0.004,1.139,5.604,1.124
0.000,0.000,2.895,6.757,1.609
0.000,0.019,0.494,1.559,2.053, 2.0787307138442994
0.000,0.004,1.280,5.578,1.143
0.000,0.008,5.999,10.387,2.731
0.004,0.017,0.496,1.617,2.112, 2.0623994674682615
0.000,0.008,1.448,5.842,1.215
0.000,0.000,4.311,9.170,2.247
0.000,0.012,0.440,1.588,2.027, 2.054426887512207
0.000,0.000,1.085,5.959,1.174
0.000,0.000,3.652,9.904,2.259
0.000,0.019,0.463,1.586,2.049, 1.9893392734527588
0.000,0.000,1.126,5.603,1.121
0.000,0.000,4.841,10.115,2.493
0.000,0.021,0.447,1.469,1.916, 1.989764440536499
0.000,0.004,0.966,5.489,1.076
0.000,0.008,4.378,8.992,2.228
0.000,0.012,0.507,1.660,2.167, 1.973356201171875
0.000,0.002,1.078,7.734,1.469
0.000,0.000,2.220,8.062,1.714
0.000,0.015,0.450,1.516,1.966, 1.9101877660751343
