position accuracy,pose accuracy,position loss,pose loss,loss, running_loss
0.000,0.083,0.759,4.122,4.881, 5.086285947257006
0.000,0.083,0.857,4.410,0.878
0.000,0.000,1.741,6.016,1.293
0.000,0.090,0.760,4.085,4.845, 5.08414911824789
0.001,0.083,0.840,4.429,0.878
0.000,0.000,1.509,6.013,1.254
0.000,0.075,0.741,4.567,5.308, 5.085857410477462
0.001,0.082,0.828,4.454,0.880
0.000,0.000,1.977,6.013,1.332
0.000,0.083,0.780,4.200,4.980, 5.086822135012851
0.000,0.083,0.898,4.436,0.889
0.000,0.000,2.569,5.999,1.428
0.000,0.112,0.717,4.164,4.881, 5.0842778704322695
0.001,0.084,0.903,4.447,0.892
0.000,0.000,1.787,6.001,1.298
0.000,0.092,0.740,4.293,5.032, 5.085898834126099
0.000,0.084,0.919,4.411,0.888
0.000,0.000,1.794,6.000,1.299
0.000,0.070,0.775,4.616,5.391, 5.085645246206467
0.000,0.085,0.886,4.398,0.881
0.000,0.000,2.358,6.007,1.394
0.000,0.080,0.751,4.204,4.955, 5.083240375525449
0.001,0.083,0.882,4.370,0.875
0.000,0.000,1.835,6.014,1.308
0.000,0.075,0.783,4.152,4.935, 5.084546025328057
0.000,0.082,0.845,4.422,0.878
0.000,0.000,2.340,5.991,1.389
0.000,0.000,2.170,5.963,8.133
0.000,0.000,2.166,6.004,8.171
0.000,0.082,0.893,4.434,5.327
